UserID;BookID;Rating;Timestamp
22074;1989;5;978217757
23193;1989;2;978217758
25409;1989;4;978217759
25601;1989;3;978217760
1585;1990;3;978217761
1586;1991;4;978217762
9094;1991;5;978217763
11676;1992;3;978217764
1589;1993;3;978217765
6772;1993;3;978217766
20126;1993;4;978217767
1591;1994;5;978217768
10776;1994;4;978217769
11690;1994;4;978217770
11676;1995;5;978217771
21031;1996;4;978217772
1596;1997;3;978217773
11676;1997;3;978217774
11676;1999;4;978217775
24767;1999;5;978217776
1596;2000;3;978217777
8680;2000;4;978217778
11676;2000;5;978217779
20629;2000;4;978217780
1597;2001;3;978217781
1597;2002;4;978217782
2977;2002;4;978217783
6178;2002;4;978217784
6251;2002;4;978217785
8253;2002;5;978217786
8454;2002;3;978217787
8872;2002;3;978217788
11676;2002;5;978217789
15051;2002;4;978217790
16013;2002;4;978217791
16795;2002;5;978217792
16818;2002;4;978217793
18067;2002;3;978217794
19493;2002;5;978217795
20064;2002;4;978217796
20418;2002;4;978217797
21014;2002;4;978217798
21145;2002;4;978217799
27684;2002;5;978217800
28709;2002;4;978217801
29526;2002;5;978217802
1597;2003;4;978217803
22310;2003;4;978217804
638;2004;5;978217805
1597;2004;2;978217806
5385;2004;5;978217807
13375;2004;4;978217808
17440;2007;3;978217809
1608;2009;3;978217810
1608;2010;4;978217811
3167;2010;4;978217812
7346;2010;4;978217813
12951;2010;4;978217814
1608;2011;4;978217815
4938;2011;4;978217816
23364;2011;3;978217817
26535;2011;3;978217818
28204;2011;4;978217819
1608;2012;4;978217820
11676;2012;2;978217821
11724;2012;4;978217822
28204;2012;4;978217823
8188;2014;3;978217824
11676;2014;5;978217825
15945;2014;4;978217826
1615;2015;5;978217827
1616;2016;5;978217828
1617;2017;4;978217829
8734;2017;5;978217830
29209;2019;4;978217831
1633;2020;4;978217832
1639;2021;5;978217833
1641;2022;4;978217834
7079;2022;5;978217835
7994;2022;4;978217836
9154;2022;4;978217837
11155;2022;3;978217838
11676;2022;5;978217839
12209;2022;5;978217840
17007;2022;5;978217841
18366;2022;5;978217842
22078;2022;3;978217843
25131;2022;5;978217844
25369;2022;5;978217845
1652;2024;4;978217846
11944;2024;3;978217847
16492;2024;4;978217848
23180;2024;1;978217849
1652;2025;3;978217850
11676;2025;4;978217851
1652;2027;4;978217852
12100;2027;4;978217853
15408;2027;4;978217854
1653;2028;4;978217855
1654;2029;4;978217856
1660;2030;3;978217857
2288;2031;5;978217858
4551;2031;4;978217859
4938;2031;5;978217860
9856;2031;4;978217861
13552;2031;5;978217862
16795;2031;4;978217863
25545;2031;4;978217864
25981;2031;5;978217865
29763;2031;4;978217866
1660;2032;2;978217867
11676;2032;3;978217868
1660;2033;3;978217869
6323;2033;3;978217870
1435;2034;2;978217871
6884;2034;4;978217872
7983;2034;4;978217873
19085;2034;5;978217874
26540;2034;4;978217875
28177;2034;4;978217876
28634;2034;5;978217877
1660;2035;4;978217878
12982;2035;4;978217879
18702;2035;5;978217880
1660;2036;3;978217881
11676;2036;4;978217882
23870;2036;3;978217883
11676;2037;4;978217884
28594;2037;4;978217885
13082;2038;5;978217886
2152;2039;4;978217887
10314;2039;3;978217888
11676;2039;4;978217889
15602;2039;4;978217890
23297;2039;5;978217891
25966;2039;4;978217892
7352;2040;5;978217893
11676;2040;5;978217894
12233;2040;4;978217895
15498;2040;4;978217896
24427;2040;4;978217897
24980;2040;4;978217898
2103;2042;5;978217899
1674;2044;4;978217900
12428;2044;4;978217901
15145;2044;4;978217902
29012;2044;4;978217903
1674;2045;1;978217904
22657;2045;2;978217905
1674;2050;5;978217906
1674;2051;1;978217907
1674;2052;5;978217908
1674;2053;5;978217909
3827;2053;5;978217910
10602;2053;5;978217911
1674;2054;5;978217912
1674;2055;5;978217913
10560;2055;4;978217914
1674;2056;5;978217915
3827;2056;5;978217916
1674;2057;5;978217917
2891;2057;4;978217918
2945;2057;4;978217919
6543;2057;5;978217920
8066;2057;4;978217921
10560;2057;5;978217922
11676;2057;5;978217923
14049;2057;5;978217924
14201;2057;4;978217925
23768;2057;4;978217926
1674;2060;4;978217927
1674;2061;3;978217928
26823;2061;4;978217929
23902;2064;4;978217930
11676;2065;5;978217931
18439;2065;5;978217932
10560;2068;3;978217933
11676;2068;2;978217934
13448;2068;3;978217935
17726;2068;4;978217936
26548;2068;3;978217937
24949;2069;4;978217938
1674;2070;5;978217939
6242;2070;3;978217940
10447;2070;2;978217941
24090;2072;5;978217942
11676;2074;4;978217943
1674;2076;5;978217944
8680;2076;3;978217945
1674;2078;5;978217946
5531;2078;4;978217947
12097;2079;4;978217948
24933;2079;5;978217949
7962;2080;5;978217950
11676;2080;4;978217951
21356;2080;3;978217952
1674;2081;3;978217953
10447;2083;5;978217954
28177;2083;3;978217955
1683;2084;4;978217956
1684;2085;4;978217957
1688;2090;3;978217958
2453;2090;5;978217959
11676;2090;4;978217960
16916;2090;5;978217961
27813;2090;4;978217962
1688;2091;3;978217963
20879;2091;5;978217964
1688;2092;3;978217965
1688;2093;5;978217966
1688;2094;3;978217967
5582;2094;5;978217968
11676;2094;4;978217969
1696;2098;4;978217970
12982;2098;4;978217971
6543;2100;4;978217972
8930;2100;4;978217973
11676;2100;4;978217974
6251;2101;4;978217975
6543;2101;4;978217976
8930;2101;4;978217977
11676;2101;4;978217978
26517;2101;5;978217979
28700;2101;5;978217980
29209;2101;3;978217981
7346;2102;4;978217982
8930;2102;4;978217983
10447;2102;5;978217984
11676;2102;4;978217985
20115;2102;5;978217986
26517;2102;5;978217987
28700;2102;5;978217988
1706;2104;4;978217989
254;2105;5;978217990
1706;2105;5;978217991
2179;2105;4;978217992
2198;2105;5;978217993
2799;2105;5;978217994
9908;2105;3;978217995
15408;2105;5;978217996
16795;2105;4;978217997
23872;2105;4;978217998
1706;2106;4;978217999
11676;2106;4;978218000
1706;2107;3;978218001
6251;2107;4;978218002
11657;2107;2;978218003
24194;2107;4;978218004
1706;2108;5;978218005
1706;2109;2;978218006
1706;2110;4;978218007
1719;2111;4;978218008
27891;2111;2;978218009
1719;2112;3;978218010
4017;2112;5;978218011
1719;2113;2;978218012
26516;2113;5;978218013
1719;2114;4;978218014
1721;2115;5;978218015
11676;2115;5;978218016
12982;2115;4;978218017
1723;2116;3;978218018
1725;2119;4;978218019
2515;2119;4;978218020
1725;2120;5;978218021
1725;2121;5;978218022
14958;2121;4;978218023
2337;2123;5;978218024
8681;2123;4;978218025
13582;2123;5;978218026
16634;2123;5;978218027
17725;2123;5;978218028
19440;2123;4;978218029
22625;2123;5;978218030
28096;2123;5;978218031
1725;2124;5;978218032
11676;2124;4;978218033
15150;2124;4;978218034
25853;2125;3;978218035
15421;2127;3;978218036
5582;2128;5;978218037
7346;2128;4;978218038
7915;2128;5;978218039
8187;2128;4;978218040
9574;2128;4;978218041
11676;2128;4;978218042
17802;2128;5;978218043
23547;2128;4;978218044
27740;2128;4;978218045
1730;2129;4;978218046
5903;2129;4;978218047
8454;2129;4;978218048
16718;2129;5;978218049
20409;2129;5;978218050
23576;2129;3;978218051
27317;2129;4;978218052
28360;2129;3;978218053
1733;2131;5;978218054
1733;2132;5;978218055
1733;2133;3;978218056
13552;2133;4;978218057
26535;2133;3;978218058
1733;2135;4;978218059
1733;2136;1;978218060
25976;2137;4;978218061
1733;2139;3;978218062
1733;2140;4;978218063
1733;2142;4;978218064
1733;2143;5;978218065
1733;2144;5;978218066
2110;2144;5;978218067
3418;2144;5;978218068
5207;2144;4;978218069
6563;2144;4;978218070
7072;2144;4;978218071
7482;2144;4;978218072
7809;2144;4;978218073
9490;2144;5;978218074
9637;2144;3;978218075
9747;2144;5;978218076
9908;2144;5;978218077
10560;2144;5;978218078
10697;2144;5;978218079
11676;2144;5;978218080
11916;2144;4;978218081
16019;2144;5;978218082
20119;2144;5;978218083
21484;2144;5;978218084
21870;2144;5;978218085
22625;2144;5;978218086
22688;2144;4;978218087
22818;2144;5;978218088
22936;2144;5;978218089
23181;2144;5;978218090
23664;2144;5;978218091
23848;2144;5;978218092
24215;2144;5;978218093
25919;2144;4;978218094
26084;2144;5;978218095
26190;2144;5;978218096
27812;2144;4;978218097
28594;2144;5;978218098
29677;2144;5;978218099
1733;2145;4;978218100
1733;2146;4;978218101
21268;2148;4;978218102
1733;2151;5;978218103
1733;2154;4;978218104
26240;2154;3;978218105
1733;2156;3;978218106
1733;2158;4;978218107
1733;2159;3;978218108
1733;2160;3;978218109
1733;2161;3;978218110
21014;2161;5;978218111
28619;2161;5;978218112
1733;2162;3;978218113
1733;2163;3;978218114
1733;2164;3;978218115
26535;2164;3;978218116
1733;2165;3;978218117
1745;2170;4;978218118
2738;2177;2;978218119
1762;2178;3;978218120
16267;2178;4;978218121
1775;2180;4;978218122
2312;2180;4;978218123
7841;2180;5;978218124
11676;2180;5;978218125
1782;2182;5;978218126
1790;2183;4;978218127
1790;2184;2;978218128
1790;2185;4;978218129
19491;2185;2;978218130
1790;2186;3;978218131
24183;2186;5;978218132
1791;2187;4;978218133
2485;2187;3;978218134
1791;2188;4;978218135
1791;2189;4;978218136
24186;2189;4;978218137
1792;2190;4;978218138
28204;2191;5;978218139
1797;2193;4;978218140
1799;2196;5;978218141
1802;2197;4;978218142
1805;2198;4;978218143
15185;2198;4;978218144
1805;2199;4;978218145
1805;2200;3;978218146
1805;2201;4;978218147
10560;2201;4;978218148
1805;2202;4;978218149
1805;2203;4;978218150
5163;2203;3;978218151
13273;2203;5;978218152
14355;2203;5;978218153
16130;2203;5;978218154
1805;2204;4;978218155
11676;2204;4;978218156
19573;2204;3;978218157
27265;2204;5;978218158
28795;2204;4;978218159
1807;2206;2;978218160
638;2209;5;978218161
5287;2209;3;978218162
14768;2209;4;978218163
28693;2209;5;978218164
1812;2211;4;978218165
1812;2212;3;978218166
1812;2213;4;978218167
8245;2213;4;978218168
16795;2213;4;978218169
1812;2215;4;978218170
26774;2215;3;978218171
1813;2219;2;978218172
1830;2220;3;978218173
17003;2220;4;978218174
19233;2220;5;978218175
21274;2220;5;978218176
23020;2220;5;978218177
1835;2221;3;978218178
1838;2222;4;978218179
1838;2224;5;978218180
14422;2226;4;978218181
1838;2227;5;978218182
4980;2227;4;978218183
26371;2227;3;978218184
1841;2228;3;978218185
3373;2228;4;978218186
5741;2228;4;978218187
11676;2228;3;978218188
1844;2229;4;978218189
1846;2230;5;978218190
8890;2230;5;978218191
1848;2231;5;978218192
6543;2231;4;978218193
7286;2231;5;978218194
7557;2231;4;978218195
13380;2231;3;978218196
13850;2231;5;978218197
15583;2231;5;978218198
16795;2231;4;978218199
19336;2231;5;978218200
19549;2231;4;978218201
19760;2231;5;978218202
21356;2231;4;978218203
21484;2231;4;978218204
21576;2231;4;978218205
22521;2231;5;978218206
22624;2231;4;978218207
23799;2231;5;978218208
23872;2231;5;978218209
28975;2231;3;978218210
29209;2231;5;978218211
29394;2231;4;978218212
1848;2233;4;978218213
1903;2233;5;978218214
3167;2233;5;978218215
5151;2233;5;978218216
5783;2233;4;978218217
6532;2233;5;978218218
8955;2233;5;978218219
11676;2233;5;978218220
15479;2233;5;978218221
20834;2233;3;978218222
25966;2233;4;978218223
28177;2233;5;978218224
13896;2235;3;978218225
27598;2235;4;978218226
16634;2237;4;978218227
1848;2239;5;978218228
9226;2239;5;978218229
20180;2239;5;978218230
24697;2239;3;978218231
1848;2241;5;978218232
1848;2242;4;978218233
6345;2242;5;978218234
6893;2242;3;978218235
7887;2242;5;978218236
9974;2242;5;978218237
11676;2242;4;978218238
12091;2242;4;978218239
27091;2242;4;978218240
3543;2243;5;978218241
3817;2243;4;978218242
11245;2243;4;978218243
15081;2243;4;978218244
20971;2243;3;978218245
1848;2244;5;978218246
11629;2244;2;978218247
16036;2244;4;978218248
4334;2245;4;978218249
12982;2245;4;978218250
13518;2245;4;978218251
16795;2245;4;978218252
27821;2245;2;978218253
1848;2246;3;978218254
5385;2247;2;978218255
8687;2247;4;978218256
12330;2247;4;978218257
16798;2247;4;978218258
21964;2247;4;978218259
23872;2247;5;978218260
12646;2248;4;978218261
27647;2248;4;978218262
1848;2249;5;978218263
11718;2249;4;978218264
1848;2250;3;978218265
1848;2253;4;978218266
1848;2254;5;978218267
1848;2255;5;978218268
1848;2256;5;978218269
1848;2257;5;978218270
11676;2257;4;978218271
12972;2257;5;978218272
14116;2257;4;978218273
14173;2257;3;978218274
23872;2257;5;978218275
24153;2257;4;978218276
28667;2257;1;978218277
1848;2258;4;978218278
1848;2259;5;978218279
1848;2260;5;978218280
1848;2261;5;978218281
1848;2262;5;978218282
1848;2263;5;978218283
1848;2266;5;978218284
1848;2267;5;978218285
20172;2267;5;978218286
26916;2268;5;978218287
27728;2268;4;978218288
11676;2269;5;978218289
1850;2270;4;978218290
1923;2271;4;978218291
2012;2271;5;978218292
7346;2271;4;978218293
11676;2271;4;978218294
12828;2271;5;978218295
23902;2271;3;978218296
1859;2275;4;978218297
7050;2275;4;978218298
1863;2277;4;978218299
1863;2278;4;978218300
1869;2281;4;978218301
11245;2281;4;978218302
11676;2281;4;978218303
22722;2281;4;978218304
23624;2281;4;978218305
1869;2282;5;978218306
1878;2284;4;978218307
1881;2285;2;978218308
1881;2286;5;978218309
1888;2287;4;978218310
4017;2287;5;978218311
1891;2288;3;978218312
1891;2289;4;978218313
11676;2290;3;978218314
1898;2291;4;978218315
3206;2291;4;978218316
4973;2291;4;978218317
6251;2291;4;978218318
6563;2291;5;978218319
6575;2291;3;978218320
10118;2291;5;978218321
11676;2291;5;978218322
12209;2291;5;978218323
13552;2291;5;978218324
13850;2291;5;978218325
17950;2291;4;978218326
19493;2291;5;978218327
19711;2291;5;978218328
21576;2291;4;978218329
22625;2291;5;978218330
23571;2291;5;978218331
25456;2291;5;978218332
26057;2291;5;978218333
28177;2291;5;978218334
28257;2291;5;978218335
28619;2291;3;978218336
1898;2292;5;978218337
10819;2292;3;978218338
1898;2293;4;978218339
11676;2293;4;978218340
12392;2293;2;978218341
17003;2293;3;978218342
17328;2293;5;978218343
1898;2294;4;978218344
25409;2294;4;978218345
24733;2295;4;978218346
1900;2296;4;978218347
3373;2297;3;978218348
12489;2297;3;978218349
15589;2297;4;978218350
15845;2297;5;978218351
16781;2297;5;978218352
16795;2297;5;978218353
23768;2297;4;978218354
1901;2299;2;978218355
1901;2300;3;978218356
11676;2306;5;978218357
21576;2306;5;978218358
26583;2306;5;978218359
28222;2306;4;978218360
638;2309;5;978218361
7994;2309;4;978218362
8454;2309;4;978218363
11676;2309;5;978218364
15408;2309;5;978218365
9246;2310;4;978218366
11676;2310;5;978218367
26030;2310;5;978218368
1903;2312;2;978218369
1903;2313;3;978218370
5328;2314;4;978218371
6242;2314;4;978218372
6575;2314;5;978218373
11676;2314;4;978218374
28177;2314;3;978218375
1903;2316;5;978218376
1903;2317;5;978218377
1903;2318;5;978218378
1903;2319;5;978218379
1903;2320;4;978218380
16161;2321;4;978218381
1903;2323;4;978218382
1903;2324;5;978218383
1903;2325;5;978218384
1903;2326;5;978218385
1903;2330;1;978218386
1903;2333;5;978218387
15408;2334;3;978218388
1903;2341;5;978218389
1905;2343;3;978218390
6543;2343;4;978218391
25850;2343;5;978218392
1915;2344;4;978218393
7918;2344;5;978218394
1918;2345;4;978218395
9188;2346;3;978218396
1923;2347;4;978218397
4571;2348;4;978218398
7346;2348;4;978218399
19664;2348;5;978218400
24778;2348;4;978218401
29070;2348;4;978218402
1923;2350;4;978218403
11676;2352;3;978218404
15021;2352;1;978218405
25129;2352;5;978218406
29779;2352;4;978218407
3145;2353;5;978218408
8067;2353;5;978218409
11676;2353;2;978218410
18567;2353;4;978218411
23547;2353;5;978218412
26713;2353;5;978218413
26883;2353;4;978218414
1928;2355;4;978218415
5704;2356;4;978218416
8529;2356;5;978218417
11676;2356;5;978218418
13582;2356;4;978218419
20034;2356;4;978218420
16699;2361;5;978218421
17950;2361;3;978218422
1928;2368;3;978218423
1928;2369;3;978218424
15506;2370;5;978218425
11676;2371;4;978218426
13935;2371;5;978218427
1928;2373;5;978218428
26593;2373;5;978218429
9856;2374;3;978218430
16795;2374;3;978218431
28634;2374;4;978218432
1937;2375;4;978218433
1945;2377;5;978218434
1947;2378;5;978218435
23902;2378;5;978218436
1949;2380;4;978218437
2255;2380;4;978218438
3371;2380;4;978218439
8089;2380;4;978218440
17859;2380;5;978218441
19429;2380;5;978218442
22936;2380;4;978218443
26611;2380;4;978218444
8187;2381;4;978218445
8870;2381;4;978218446
9343;2381;3;978218447
10124;2381;4;978218448
11676;2381;3;978218449
12348;2381;3;978218450
12707;2381;5;978218451
14812;2381;4;978218452
22775;2381;3;978218453
25536;2381;4;978218454
28539;2381;5;978218455
1951;2382;4;978218456
1961;2384;4;978218457
7371;2385;3;978218458
12982;2385;5;978218459
13552;2385;4;978218460
16397;2386;3;978218461
19244;2386;3;978218462
26813;2386;4;978218463
29117;2386;4;978218464
1966;2387;4;978218465
1971;2389;4;978218466
1978;2390;5;978218467
22074;2390;5;978218468
1989;2392;5;978218469
4938;2392;4;978218470
24433;2392;4;978218471
1990;2393;4;978218472
11676;2393;4;978218473
1990;2394;5;978218474
1990;2395;3;978218475
1995;2396;3;978218476
1996;2397;4;978218477
11676;2397;4;978218478
26221;2397;4;978218479
2009;2399;4;978218480
2009;2403;4;978218481
2009;2404;4;978218482
2009;2405;5;978218483
2009;2406;5;978218484
2009;2407;4;978218485
2010;2408;4;978218486
2010;2409;3;978218487
6772;2409;3;978218488
17453;2409;3;978218489
2010;2410;2;978218490
11676;2411;5;978218491
27740;2411;4;978218492
2010;2412;4;978218493
2010;2413;4;978218494
2010;2414;3;978218495
22094;2415;4;978218496
22094;2416;5;978218497
22094;2417;4;978218498
25919;2418;5;978218499
27222;2418;4;978218500
27740;2418;4;978218501
8988;2420;4;978218502
25981;2420;3;978218503
26891;2420;4;978218504
2010;2421;5;978218505
2010;2422;1;978218506
2010;2423;3;978218507
21031;2423;5;978218508
29170;2423;4;978218509
17724;2425;4;978218510
2010;2426;4;978218511
11676;2426;4;978218512
14461;2426;5;978218513
2010;2427;3;978218514
2010;2428;5;978218515
2385;2428;3;978218516
6575;2428;4;978218517
11676;2428;5;978218518
12272;2428;5;978218519
20729;2428;5;978218520
23582;2428;4;978218521
23881;2428;4;978218522
25930;2428;4;978218523
26488;2428;3;978218524
10660;2430;5;978218525
1424;2431;4;978218526
8284;2431;4;978218527
9177;2431;4;978218528
11676;2431;3;978218529
14744;2431;5;978218530
16319;2431;5;978218531
16736;2431;5;978218532
16805;2431;5;978218533
20180;2431;4;978218534
20664;2431;3;978218535
25394;2431;5;978218536
25890;2431;4;978218537
28417;2431;4;978218538
2012;2433;4;978218539
11676;2434;4;978218540
16795;2434;4;978218541
20804;2434;4;978218542
13935;2435;5;978218543
11676;2436;4;978218544
12982;2436;5;978218545
15418;2436;3;978218546
2012;2438;4;978218547
7864;2438;3;978218548
11676;2438;4;978218549
16010;2438;4;978218550
17859;2438;5;978218551
19429;2438;4;978218552
2012;2439;5;978218553
25601;2439;4;978218554
11676;2440;3;978218555
2012;2441;3;978218556
13600;2441;4;978218557
2012;2442;5;978218558
2766;2442;4;978218559
6575;2442;4;978218560
8018;2442;5;978218561
9747;2442;5;978218562
12331;2442;3;978218563
12690;2442;5;978218564
17761;2442;5;978218565
21875;2442;4;978218566
22074;2442;3;978218567
23902;2442;4;978218568
25019;2442;4;978218569
27472;2442;3;978218570
2012;2443;4;978218571
4179;2443;4;978218572
9856;2443;3;978218573
11788;2443;3;978218574
14180;2443;4;978218575
14744;2443;5;978218576
16246;2443;3;978218577
16504;2443;3;978218578
16538;2443;5;978218579
16919;2443;3;978218580
21246;2443;5;978218581
29539;2443;4;978218582
2012;2444;3;978218583
11676;2444;5;978218584
12100;2444;4;978218585
21576;2444;4;978218586
27277;2444;5;978218587
2018;2445;3;978218588
2766;2445;3;978218589
4017;2445;4;978218590
6537;2445;2;978218591
16599;2445;3;978218592
17950;2445;4;978218593
21031;2445;4;978218594
24009;2445;5;978218595
25245;2445;4;978218596
25395;2445;5;978218597
2019;2446;3;978218598
4579;2446;3;978218599
5037;2446;5;978218600
6073;2446;3;978218601
7860;2446;4;978218602
11993;2446;4;978218603
13552;2446;5;978218604
15081;2446;4;978218605
16532;2446;5;978218606
16795;2446;3;978218607
16916;2446;5;978218608
17634;2446;3;978218609
17894;2446;5;978218610
20120;2446;5;978218611
21076;2446;4;978218612
21659;2446;5;978218613
22074;2446;4;978218614
22813;2446;5;978218615
25395;2446;5;978218616
27538;2446;4;978218617
28634;2446;5;978218618
6226;2447;3;978218619
8737;2447;3;978218620
12784;2447;5;978218621
14051;2447;5;978218622
16417;2447;4;978218623
17950;2447;4;978218624
29028;2447;3;978218625
2024;2448;4;978218626
2024;2449;5;978218627
2024;2450;5;978218628
2024;2451;5;978218629
2024;2452;4;978218630
2024;2453;5;978218631
2024;2454;5;978218632
2024;2455;4;978218633
2024;2456;4;978218634
2024;2457;5;978218635
2024;2458;4;978218636
2024;2459;4;978218637
2024;2460;5;978218638
2024;2461;4;978218639
2024;2462;3;978218640
2024;2463;3;978218641
2024;2464;3;978218642
2024;2465;4;978218643
2024;2466;5;978218644
2024;2467;5;978218645
2024;2468;3;978218646
2024;2469;3;978218647
2024;2470;4;978218648
2024;2471;4;978218649
2030;2472;5;978218650
2030;2473;5;978218651
2030;2475;5;978218652
2030;2476;5;978218653
2030;2477;5;978218654
21903;2477;5;978218655
2030;2478;5;978218656
29885;2478;5;978218657
2030;2479;5;978218658
2030;2480;5;978218659
2030;2481;5;978218660
2030;2482;5;978218661
2030;2483;5;978218662
5582;2483;5;978218663
14808;2483;3;978218664
2030;2484;5;978218665
5582;2484;4;978218666
13646;2484;4;978218667
16994;2484;4;978218668
18384;2484;4;978218669
28731;2484;4;978218670
2030;2485;5;978218671
21952;2485;5;978218672
2030;2486;5;978218673
2030;2487;5;978218674
2030;2488;5;978218675
2030;2489;5;978218676
4785;2489;4;978218677
6575;2489;3;978218678
8454;2489;4;978218679
11676;2489;2;978218680
13552;2489;5;978218681
15418;2489;4;978218682
15602;2489;5;978218683
15765;2489;2;978218684
16121;2489;3;978218685
20180;2489;4;978218686
20183;2489;4;978218687
22252;2489;4;978218688
23902;2489;5;978218689
26487;2489;4;978218690
27265;2489;4;978218691
2030;2490;5;978218692
2030;2491;5;978218693
2030;2492;3;978218694
2030;2493;5;978218695
2030;2494;5;978218696
2030;2495;5;978218697
2030;2496;5;978218698
2030;2497;5;978218699
2030;2498;5;978218700
2030;2499;5;978218701
2030;2500;5;978218702
2030;2501;5;978218703
2030;2504;5;978218704
11676;2504;3;978218705
2030;2505;5;978218706
2030;2506;5;978218707
2030;2507;5;978218708
7841;2507;5;978218709
2030;2509;5;978218710
2030;2510;5;978218711
2030;2511;5;978218712
16842;2511;2;978218713
18722;2511;5;978218714
2033;2512;4;978218715
2033;2513;5;978218716
2033;2514;4;978218717
2033;2516;5;978218718
16795;2518;3;978218719
17950;2518;3;978218720
21540;2518;4;978218721
28523;2518;4;978218722
2033;2519;4;978218723
2033;2520;4;978218724
6251;2520;4;978218725
17950;2520;5;978218726
20755;2520;5;978218727
2033;2521;5;978218728
15049;2521;4;978218729
23872;2521;4;978218730
2033;2523;5;978218731
2033;2524;4;978218732
6345;2524;5;978218733
2033;2525;4;978218734
2033;2526;4;978218735
7346;2526;4;978218736
9856;2526;2;978218737
26621;2526;4;978218738
2033;2527;3;978218739
2399;2527;5;978218740
3167;2527;3;978218741
3827;2527;4;978218742
10112;2527;4;978218743
11169;2527;5;978218744
11676;2527;3;978218745
12194;2527;5;978218746
16599;2527;4;978218747
17003;2527;4;978218748
17357;2527;5;978218749
20172;2527;4;978218750
21895;2527;3;978218751
22912;2527;3;978218752
23872;2527;5;978218753
26240;2527;4;978218754
27168;2527;4;978218755
29259;2527;5;978218756
3827;2528;4;978218757
8660;2528;1;978218758
12926;2528;5;978218759
15602;2528;5;978218760
16599;2528;3;978218761
28687;2528;5;978218762
882;2529;5;978218763
7346;2529;5;978218764
8019;2529;5;978218765
25980;2529;5;978218766
3373;2530;4;978218767
7056;2530;3;978218768
7346;2530;4;978218769
11676;2530;4;978218770
20768;2530;5;978218771
24525;2530;4;978218772
27192;2530;3;978218773
2033;2532;4;978218774
10560;2533;5;978218775
2033;2534;5;978218776
2033;2535;5;978218777
2033;2536;5;978218778
3827;2536;5;978218779
10560;2536;4;978218780
13080;2536;5;978218781
3113;2537;3;978218782
4017;2537;5;978218783
5296;2537;3;978218784
5768;2537;4;978218785
8870;2537;3;978218786
10314;2537;3;978218787
11676;2537;4;978218788
12154;2537;3;978218789
13995;2537;5;978218790
14387;2537;4;978218791
16246;2537;5;978218792
17602;2537;3;978218793
18012;2537;4;978218794
18096;2537;5;978218795
29855;2537;3;978218796
2035;2543;4;978218797
2036;2544;4;978218798
2036;2545;5;978218799
3145;2545;3;978218800
4225;2545;3;978218801
6102;2545;2;978218802
6242;2545;3;978218803
7621;2545;4;978218804
10314;2545;4;978218805
11676;2545;4;978218806
13506;2545;2;978218807
16795;2545;5;978218808
19707;2545;3;978218809
23902;2545;4;978218810
2038;2546;4;978218811
2041;2547;1;978218812
8935;2547;5;978218813
2041;2548;3;978218814
4017;2548;5;978218815
19531;2548;4;978218816
2041;2549;2;978218817
2041;2550;3;978218818
2041;2551;3;978218819
2041;2552;4;978218820
2041;2553;4;978218821
11676;2553;4;978218822
25545;2553;2;978218823
27890;2553;3;978218824
2041;2554;4;978218825
929;2555;4;978218826
2041;2555;4;978218827
7210;2555;5;978218828
7346;2555;4;978218829
22365;2555;5;978218830
25533;2555;5;978218831
27472;2555;5;978218832
11676;2556;3;978218833
2041;2557;4;978218834
2043;2559;5;978218835
2045;2561;3;978218836
11676;2561;3;978218837
11676;2564;5;978218838
2046;2569;5;978218839
26535;2576;3;978218840
2046;2577;3;978218841
25916;2579;5;978218842
27169;2580;4;978218843
2060;2581;5;978218844
2690;2581;2;978218845
11676;2581;5;978218846
12982;2581;5;978218847
13552;2581;4;978218848
2063;2582;4;978218849
2066;2583;2;978218850
2070;2584;5;978218851
2074;2585;4;978218852
14958;2586;4;978218853
22273;2586;4;978218854
2075;2588;5;978218855
5225;2588;5;978218856
11676;2588;5;978218857
2082;2590;4;978218858
2084;2591;4;978218859
2084;2592;4;978218860
2084;2593;4;978218861
2084;2594;3;978218862
2084;2595;4;978218863
11676;2595;3;978218864
2084;2596;5;978218865
3293;2596;4;978218866
11676;2596;4;978218867
2084;2597;4;978218868
2084;2598;4;978218869
2084;2599;3;978218870
2084;2600;3;978218871
2084;2601;4;978218872
2089;2603;5;978218873
2127;2603;4;978218874
3460;2603;3;978218875
6347;2603;4;978218876
6772;2603;3;978218877
6991;2603;5;978218878
7158;2603;5;978218879
11676;2603;3;978218880
13048;2603;4;978218881
13121;2603;4;978218882
13709;2603;5;978218883
16461;2603;4;978218884
16718;2603;5;978218885
16795;2603;5;978218886
17950;2603;3;978218887
18082;2603;5;978218888
18433;2603;5;978218889
18913;2603;4;978218890
19664;2603;2;978218891
26374;2603;3;978218892
27462;2603;4;978218893
27472;2603;4;978218894
28486;2603;5;978218895
16795;2604;3;978218896
2090;2605;4;978218897
11676;2605;5;978218898
16795;2605;4;978218899
2090;2609;5;978218900
2090;2610;3;978218901
2090;2611;3;978218902
8019;2613;4;978218903
2276;2617;4;978218904
4965;2617;4;978218905
11676;2617;4;978218906
20060;2617;5;978218907
21045;2617;4;978218908
17569;2618;4;978218909
3145;2620;5;978218910
25981;2620;3;978218911
1424;2623;4;978218912
2090;2623;3;978218913
8253;2623;5;978218914
11676;2623;4;978218915
2097;2624;5;978218916
6682;2624;5;978218917
14456;2624;4;978218918
2103;2625;3;978218919
2103;2626;4;978218920
2103;2627;5;978218921
