UserID;SongID;Rating
3500;15430;5
3501;2202;1
3502;10223;2
3502;12709;4
3503;16794;5
3504;1822;3
3504;17298;5
3506;1813;3
3506;1815;3
3506;4459;5
3506;14516;3
3508;2596;4
3508;8589;5
3510;3952;1
3510;12939;4
3510;16355;4
3511;4164;5
3511;17558;5
3512;1826;5
3512;5243;5
3512;6134;5
3513;4388;3
3513;8678;4
3513;8950;1
3513;17166;1
3514;13004;5
3515;3504;5
3515;4843;1
3515;9352;5
3515;14650;5
3517;4889;1
3517;6195;1
3518;3468;1
3518;14959;2
3518;15351;4
3519;2798;5
3519;14286;3
3519;18136;5
3519;19318;5
3520;1061;3
3520;3245;3
3521;6572;5
3521;7505;5
3521;14119;5
3522;2263;5
3522;10773;5
3523;37;5
3523;1395;3
3523;12282;3
3523;15635;3
3524;17410;4
3525;17102;5
3526;2777;5
3526;12288;3
3526;19763;1
3527;3550;4
3527;9328;3
3527;15041;5
3527;17910;3
3528;17832;5
3529;19006;2
3530;9740;1
3530;12380;4
3530;15125;5
3530;16360;4
3530;19775;1
3531;137;5
3531;11556;5
3531;13834;2
3531;18823;5
3532;3310;5
3534;4881;5
3534;5162;5
3534;17074;5
3534;19659;5
3537;2490;3
3537;17386;3
3538;4998;3
3538;12989;3
3538;16238;4
3539;4213;5
3540;5797;5
3540;15666;5
3541;11101;2
3542;10920;2
3543;11966;2
3543;18729;2
3544;4763;1
3545;2126;5
3545;8562;5
3545;17910;5
3548;13856;5
3548;19777;2
3549;7002;1
3550;5069;5
3550;19367;5
3551;8993;5
3551;9499;5
3551;13859;5
3551;18986;5
3552;7294;1
3553;11966;4
3553;12282;3
3553;16220;2
3553;17029;3
3554;12180;4
3554;17227;3
3555;14092;3
3555;17447;3
3556;2309;4
3556;7602;3
3558;5205;1
3558;10361;1
3559;3785;2
3560;2245;4
3560;13746;3
3561;16794;2
3561;17032;2
3562;1191;5
3562;16713;4
3563;11456;1
3564;5705;4
3564;6930;3
3565;2250;3
3565;10397;3
3565;19670;2
3568;833;2
3568;4888;1
3568;5117;5
3569;11015;3
3569;18534;1
3570;5090;3
3571;271;5
3571;6246;1
3571;14284;5
3572;2718;5
3572;13515;5
3573;8334;5
3574;4034;1
3574;13843;4
3575;3027;2
3575;16868;5
3577;2150;2
3577;10144;5
3579;18070;5
3580;6049;5
3580;6516;5
3580;7398;5
3581;7766;4
3581;8924;3
3582;17965;2
3582;19299;3
3584;5007;5
3584;15512;5
3585;6252;1
3585;12536;1
3586;18490;1
3587;2726;5
3588;12559;3
3588;13301;3
3588;13589;4
3589;1244;4
3589;3432;5
3589;5753;5
3589;18936;4
3590;1395;5
3590;9784;3
3590;9803;4
3590;19777;4
3591;14023;3
3592;17993;5
3594;1771;5
3595;9539;5
3596;1209;5
3596;6049;4
3597;15757;5
3599;3245;5
3599;8316;1
3599;11712;5
3599;18691;1
3601;6755;1
3601;17512;2
3601;19530;1
3603;3225;4
3604;1346;1
3604;12781;3
3605;3758;4
3605;11966;3
3605;13897;3
3606;18601;5
3607;3245;5
3607;18809;5
3609;5942;5
3609;11510;5
3609;13002;5
3609;15635;5
3610;3432;4
3610;6667;2
3611;15315;1
3613;14725;5
3614;17227;4
3614;18691;1
3616;11256;1
3616;18941;1
3617;1801;1
3619;6010;2
3619;18051;3
3620;1815;5
3620;8946;5
3620;19670;1
3622;13142;5
3623;8112;1
3623;12282;2
3624;2181;5
3624;7956;5
3625;8241;1
3625;9035;2
3626;5861;2
3626;17416;4
3628;8360;4
3628;9281;3
3628;10946;4
3628;18688;5
3629;11285;5
3630;2355;1
3631;8742;1
3632;3942;5
3633;4283;1
3633;7167;5
3634;12221;1
3635;18936;5
3635;19299;5
3636;12162;5
3637;404;1
3637;12709;3
3638;9388;3
3641;2569;5
3641;18936;3
3642;1023;2
3642;1815;2
3642;18883;3
3643;2128;1
3643;6235;2
3643;16989;3
3643;17227;3
3644;3414;3
3644;6765;1
3646;7280;5
3646;11391;5
3647;6587;4
3647;10607;4
3648;128;5
3648;4889;5
3648;5469;5
3648;8406;5
3650;19777;3
3652;1591;1
3653;17032;2
3654;15413;5
3654;16446;5
3654;19006;5
3655;2009;5
3657;7001;3
3657;9204;5
3657;19979;2
3658;528;4
3658;3152;3
3658;4455;4
3658;4610;3
3658;8508;3
3659;681;3
3659;16523;3
3660;8112;3
3661;6049;5
3661;19689;1
3662;746;4
3662;4786;3
3663;2263;5
3663;8962;3
3664;8849;1
3666;12027;1
3666;13621;1
3666;19022;1
3667;874;5
3667;15740;1
3670;3832;5
3671;9165;5
3673;1329;5
3675;16659;1
3676;7719;1
3676;10221;1
3677;19006;1
3678;1815;3
3680;5360;4
3681;17622;4
3682;4508;4
3682;13331;4
3683;6808;3
3683;19299;3
3684;911;5
3684;2726;5
3684;10773;4
3684;16794;5
3684;17252;2
3684;19767;5
3685;607;1
3687;3948;2
3687;11998;2
3689;8940;3
3690;10332;2
3691;17025;5
3692;16578;5
3693;13465;4
3693;15863;5
3694;2809;4
3694;9370;5
3694;19250;5
3695;11726;3
3695;15257;3
3696;4610;3
3696;12061;3
3696;16017;1
3697;15376;5
3697;16084;5
3698;3503;4
3698;5191;5
3699;11386;5
3700;7505;4
3701;2245;4
3701;2880;5
3701;8316;5
3701;8951;4
3701;19006;5
3702;5812;1
3702;19509;3
3703;17083;5
3703;18864;5
3704;6771;3
3705;2726;1
3706;12141;1
3707;18558;5
3709;13287;3
3710;9095;5
3710;9776;5
3711;18277;5
3712;4459;3
3712;5753;3
3713;15489;2
3714;5728;1
3714;6472;3
3714;18112;4
3715;911;5
3717;4505;1
3717;18568;2
3718;12709;1
3718;18716;1
3719;7365;2
3719;8316;1
3719;9923;3
3719;13253;3
3720;8876;5
3720;15179;5
3720;16852;5
3721;8502;5
3724;5281;4
3727;2153;5
3727;3204;3
3729;1866;5
3729;5867;5
3729;9401;5
3730;16474;1
3731;919;1
3731;5183;1
3732;12191;2
3734;5100;4
3734;6105;1
3734;10442;3
3734;14168;5
3735;3287;5
3735;13463;1
3735;17074;4
3735;18147;4
3736;11737;5
3736;13859;3
3738;971;1
3738;3418;5
3739;10144;5
3741;7709;4
3742;3047;2
3742;3184;2
3743;271;2
3744;6315;5
3744;9196;1
3745;13299;5
3745;14020;5
3746;443;2
3747;13381;5
3749;761;2
3749;3792;4
3751;3805;1
3751;10039;1
3753;6308;4
3754;9729;5
3755;413;1
3755;10766;1
3756;3645;5
3756;8060;5
3757;5930;3
3758;14896;2
3759;2477;2
3759;15140;5
3761;18540;5
3762;4043;5
3762;7276;5
3762;18540;2
3763;4453;4
3763;13938;5
3763;16578;4
3765;8348;5
3765;16550;5
3766;5345;4
3767;12387;5
3767;13179;4
3768;10119;5
3769;3016;5
3770;15125;4
3771;19318;1
3772;824;4
3772;17699;5
3772;17811;5
3773;9145;5
3774;5119;3
3774;15424;1
3776;3884;4
3776;5772;4
3776;10694;3
3777;15512;5
3778;2245;5
3778;19006;1
3779;10611;5
3780;14610;5
3780;15125;5
3781;544;1
3782;1204;4
3782;6542;5
3783;1826;1
3783;4506;1
3783;12419;2
3784;7013;3
3785;568;3
3785;1724;4
3785;10211;4
3785;12462;3
3785;17199;3
3786;17029;3
3788;2150;2
3789;13859;2
3790;3332;5
3790;7719;5
3791;8923;5
3792;3756;3
3792;3775;2
3792;5907;2
3794;1461;1
3794;11210;5
3794;12219;5
3795;12861;5
3796;372;2
3796;8876;3
3797;1837;1
3797;3027;5
3797;16202;5
3798;3379;5
3798;6092;5
3802;5142;5
3802;6225;5
3803;15315;1
3803;17441;1
3804;2263;3
3804;19169;5
3805;19670;1
3806;17074;4
3807;7815;5
3808;413;1
3808;2064;5
3808;13681;1
3808;17227;1
3808;17841;2
3809;8420;1
3809;18175;5
3811;3626;1
3811;15488;1
3812;4496;5
3812;18395;5
3813;10837;2
3813;14757;5
3814;4455;1
3815;6913;3
3815;8326;2
3816;19494;4
3817;12709;1
3817;19226;3
3818;15512;5
3819;7972;5
3819;9217;1
3819;10972;1
3821;12709;5
3821;15759;3
3822;13002;5
3824;1;1
3824;13859;4
3824;18937;1
3826;2212;3
3827;1495;5
3827;19268;4
3829;10158;3
3829;10737;1
3830;2726;5
3830;5411;5
3831;2726;1
3831;4844;1
3831;17029;1
3833;4726;4
3834;11386;1
3834;11525;5
3834;13843;5
3834;18927;1
3835;4197;5
3835;7584;4
3836;2546;3
3836;5756;2
3837;633;4
3838;1061;5
3838;16548;5
3839;911;5
3839;1409;5
3839;10885;5
3839;17502;5
3842;9908;4
3843;3322;5
3844;7431;1
3844;7963;5
3844;9488;5
3845;1724;4
3846;7458;2
3847;11737;4
3848;1761;3
3848;17284;4
3849;10917;1
3850;13784;5
3850;16612;3
3851;3806;5
3851;10337;3
3852;9344;5
3852;17029;1
3852;18540;4
3853;13395;5
3854;2263;5
3854;5342;4
3854;6049;5
3855;10685;5
3856;3491;5
3856;4557;3
3856;18418;3
3857;7060;4
3859;3517;4
3859;16220;5
3866;4533;5
3866;7766;1
3866;10360;4
3870;12684;1
3871;1461;4
3871;14265;3
3871;19538;5
3872;3217;5
3873;16479;4
3875;9467;3
3877;2263;5
3877;19318;3
3878;15694;5
3879;9487;4
3879;9901;1
3879;9984;1
3880;478;1
3880;3575;3
3880;12314;1
3881;2217;1
3883;19919;3
3884;4437;3
3884;18702;1
3884;18716;5
3885;10174;4
3890;10879;1
3890;13267;1
3890;16548;3
3890;17335;3
3891;11713;2
3891;12219;1
3891;14671;2
3891;17252;3
3891;17355;5
3892;18116;5
3893;1348;5
3893;3517;5
3893;5131;5
3893;8399;5
3893;19299;5
3894;17254;5
3896;17511;5
3897;7834;5
3897;8001;1
3897;15422;2
3898;7651;5
3898;8058;4
3898;16082;4
3899;3346;1
3900;683;4
3901;10966;5
3902;2726;1
3902;7766;3
3904;2245;4
3904;8063;4
3905;19141;5
3907;4961;3
3908;507;5
3908;10094;5
3908;10714;5
3908;11393;1
3910;37;3
3911;5059;5
3911;7007;4
3912;2574;3
3913;15099;5
3914;14056;5
3914;16300;3
3915;2860;4
3915;5293;2
3916;13859;5
3918;6248;4
3918;16548;3
3919;12948;1
3919;14094;4
3919;15000;1
3921;3432;2
3921;10345;5
3922;12756;1
3922;13002;4
3923;294;5
3923;6170;5
3924;1532;1
3924;6415;1
3924;14265;1
3926;15936;3
3927;14735;5
3928;12408;5
3929;8589;5
3930;2740;5
3931;2263;5
3935;11966;5
3937;1273;1
3937;5850;2
3938;7963;5
3938;12159;5
3939;12932;1
3940;19088;4
3941;3245;1
3941;8466;4
3941;16548;5
3942;4126;5
3943;2962;3
3943;7079;5
3943;11007;3
3944;3762;5
3945;2111;3
3945;5542;5
3945;9903;5
3945;16578;5
3946;7760;1
3947;1132;2
3947;4462;1
3948;425;4
3948;9865;2
3949;399;5
3949;6487;4
3950;271;1
3950;15028;1
3951;2807;5
3951;19149;1
3952;14576;3
3953;2429;1
3953;3271;4
3954;3832;5
3954;18118;5
3956;4755;5
3956;8761;5
3959;3048;1
3959;4788;5
3959;8093;5
3961;6530;2
3962;545;4
3962;9174;4
3962;17029;1
3963;7432;1
3963;8527;2
3964;2368;5
3964;3723;5
3964;10766;3
3964;13044;3
3964;17910;4
3965;5324;5
3965;9179;3
3965;10885;3
3967;12932;5
3968;4989;2
3968;8644;4
3968;13684;3
3970;763;5
3970;7397;5
3970;9684;4
3970;15925;5
3970;19794;2
3971;8696;5
3972;1837;5
3973;11705;3
3973;15099;4
3973;19523;5
3974;7614;2
3974;10876;2
3976;13320;5
3976;17322;5
3976;18375;5
3977;7963;5
3977;15107;5
3978;15125;5
3979;17714;1
3980;2263;4
3980;3220;1
3980;10845;1
3980;11375;1
3980;13774;3
3981;11525;3
3982;14023;1
3984;1264;3
3985;5762;3
3985;11004;1
3985;12853;5
3985;17477;3
3987;7230;4
3988;15418;1
3990;2769;4
3991;16457;4
3992;2983;1
3992;16794;5
3993;1516;2
3993;4310;5
3993;12693;4
3994;2217;5
3995;17074;5
3996;3436;3
3996;9529;4
3998;537;1
3998;3108;1
3999;3204;3
3999;15378;2
4000;8073;2
4001;9042;4
4001;10161;1
4002;15597;5
4003;6314;2
4003;10957;3
4003;16548;3
4003;19670;2
4004;6413;5
4005;16726;5
4006;833;4
4006;1208;3
4006;15351;3
4007;11737;5
4007;12710;5
4007;17746;5
4008;2245;3
4008;7524;3
4008;10364;3
4008;17074;2
4009;12709;2
4010;2332;4
4010;11993;3
4011;472;3
4012;15642;5
4012;17605;5
4013;4211;5
4015;2726;4
4015;11219;3
4017;5794;5
4017;8060;3
4017;16900;4
4018;19299;4
4018;19367;3
4019;4453;4
4019;15769;5
4020;3418;5
4021;2992;1
4021;19299;3
4022;18290;2
4023;9008;5
4023;16302;1
4024;13002;3
4025;372;5
4025;10675;4
4025;17307;5
4025;17484;5
4026;3843;4
4027;12288;5
4027;13140;1
4028;1320;1
4029;8209;4
4030;14075;5
4031;6248;4
4031;9776;1
4031;10224;1
4032;4438;5
4032;18937;5
4033;12440;3
4037;6020;1
4037;19849;4
4038;1626;2
4038;8974;3
4038;17891;3
4039;3245;4
4039;8742;3
4039;9802;4
4039;19584;5
4040;9619;5
4040;17910;5
4040;18487;4
4040;18691;5
4041;15674;3
4042;2155;1
4042;13954;1
4042;17706;1
4043;5206;3
4043;18014;4
4045;10773;5
4045;18729;3
4046;14933;1
4047;19545;2
4049;3464;5
4049;4608;4
4051;2150;5
4053;15608;5
4053;17962;5
4054;2245;5
4054;16673;3
4054;19299;4
4055;19930;5
4056;7884;1
4056;19172;5
4057;271;3
4057;4021;3
4058;340;5
4059;15037;5
4061;6460;2
4062;1395;5
4062;6422;1
4062;17227;5
4063;1277;5
4064;17511;5
4064;19604;5
4065;5201;1
4066;18942;3
4067;16751;3
4067;17252;5
4070;250;4
4070;1548;4
4071;12209;5
4071;14757;5
4073;9370;5
4073;9578;5
4074;11525;3
4074;12535;3
4075;6372;2
4075;7740;1
4076;13461;4
4077;5411;1
4078;581;2
4078;723;2
4078;5128;5
4079;2263;1
4081;5663;5
4082;445;5
4084;18937;1
4085;5119;4
4086;18426;3
4087;7453;3
4088;18834;3
4089;16735;4
4091;19919;5
4092;11947;4
4094;10899;5
4094;13244;5
4095;4459;4
4095;10894;2
4095;14188;5
4096;17663;4
4096;18434;3
4097;4371;3
4097;14509;5
4098;141;3
4099;10500;3
4100;11386;4
4101;1532;1
4101;16751;1
4102;14552;1
4102;14897;1
4103;5437;5
4104;289;4
4105;9539;4
4105;14901;3
4106;1716;2
4106;13935;5
4106;16713;2
4107;7346;3
4107;7926;2
4108;9186;1
4109;11966;5
4112;3962;5
4113;287;2
4113;10840;3
4114;911;5
4114;14119;5
4114;17074;2
4114;19699;5
4115;6304;5
4115;16546;1
4116;10504;5
4117;2987;5
4118;18490;4
4119;8326;5
4119;10260;1
4119;18364;1
4120;19299;2
4123;16343;5
4123;19635;5
4124;4438;1
4124;16794;3
4125;14580;5
4125;17252;2
4126;8200;2
4126;13859;5
4127;6485;4
4127;16635;5
4128;12717;3
4129;2975;1
4129;13082;1
4130;10897;5
4131;2015;1
4134;14755;1
4135;846;5
4135;6542;2
4135;13988;5
4136;8021;5
4137;7917;4
4137;14496;5
4138;2263;5
4138;6719;4
4138;8562;3
4138;17329;3
4140;5223;5
4140;16636;1
4141;7069;5
4142;15503;3
4143;7872;5
4143;19794;5
4144;1820;4
4144;3723;5
4144;12717;4
4145;16500;3
4147;3313;2
4147;4799;4
4147;18788;1
4148;475;3
4148;9362;4
4150;8130;5
4150;12288;5
4152;5370;1
4152;11317;3
4152;19932;1
4153;5715;1
4154;11892;5
4155;15482;5
4156;18546;1
4157;2009;5
4158;10678;3
4159;2263;4
4159;12709;5
4161;3972;1
4162;7584;3
4163;6516;4
4163;8669;4
4163;11219;4
4163;15315;5
4164;4438;5
4164;16909;1
4164;18937;1
4165;12873;3
4165;14707;3
4165;17910;5
4166;18968;5
4167;16550;4
4167;19125;2
4168;10584;5
4168;15966;5
4169;6678;4
4171;1682;5
4172;7584;3
4172;7845;3
4173;1115;5
4173;6853;3
4173;14075;5
4176;266;4
4176;5090;3
4176;9344;4
4176;12709;5
4177;4379;3
4177;7903;5
4178;7584;3
4179;5273;2
4179;19318;4
4181;911;5
4182;5466;5
4182;19831;5
4183;3517;5
4183;17858;5
4184;7125;5
4185;12861;5
4185;15942;5
4186;501;5
4187;7240;4
4188;302;1
4188;1955;2
4189;9158;2
4189;18546;2
4190;9186;4
4190;19270;4
4191;2033;5
4191;5962;1
4191;10479;4
4192;2313;5
4193;1619;3
4193;8074;1
4194;17020;4
4195;16548;5
4195;17657;5
4197;571;3
4197;18574;5
4198;16751;1
4198;17677;1
4199;12709;5
4202;271;4
4202;7167;4
4202;15488;2
4205;620;1
4205;6763;2
4206;5542;4
4207;4046;2
4208;5689;2
4208;17558;1
4209;16989;3
4210;2009;5
4210;5942;5
4210;8649;5
4210;13226;1
4211;13060;5
4212;481;5
4212;6139;5
4215;13859;5
4216;3047;1
4217;3152;1
4217;6871;1
4218;8773;2
4218;18388;3
4218;19080;3
4218;19897;5
4219;510;5
4219;13859;5
4220;2981;1
4220;11759;3
4221;1208;3
4221;8488;3
4221;9881;3
4221;15512;2
4221;19595;3
4222;11106;2
4222;11525;3
4223;12643;5
4224;5438;2
4224;8087;2
4225;17029;5
4226;8488;1
4227;15099;4
4228;8406;4
4228;9534;5
4228;11386;1
4228;12096;2
4229;15769;5
4229;18019;5
4230;14421;1
4230;18446;2
4230;19030;2
4231;2336;5
4232;18986;4
4233;3152;5
4233;8156;5
4233;13202;5
4234;16909;5
4235;3419;3
4235;5139;5
4237;6610;4
4238;2713;5
4239;8213;5
4239;10678;5
4239;14119;5
4241;13529;5
4242;5177;3
4242;8108;3
4242;19388;1
4243;11330;4
4244;5849;2
4245;3453;4
4246;17551;2
4247;8143;3
4247;8780;4
4249;528;5
4249;2322;5
4249;3503;5
4250;7278;3
4251;11966;5
4252;18289;1
4253;984;1
4255;4980;5
4255;7294;5
4256;2540;1
4257;3443;5
4257;18051;2
4258;13480;2
4258;15072;4
4259;9308;3
4260;7884;3
4260;14286;1
4260;14336;1
4261;15830;5
4262;2870;2
4262;2874;1
4262;11563;4
4262;14396;2
4263;3992;3
4263;10865;5
4263;19242;3
4264;9995;5
4265;12859;4
4265;13902;4
4266;3552;5
4268;6835;3
4269;8618;4
4269;13283;4
4269;13561;5
4270;1636;5
4271;2118;5
4271;4026;1
4272;11346;5
4273;10984;5
4273;12009;2
4274;834;4
4275;19707;3
4276;9173;2
4276;19198;1
4279;11737;4
4279;17849;4
4280;15707;4
4281;10920;4
4281;11368;3
4281;14022;1
4282;1724;3
4282;2405;1
4284;2127;5
4284;10660;5
4285;2009;4
4285;3962;1
4287;13515;5
4288;17823;5
4289;13943;3
4289;15430;1
4290;1826;1
4290;19006;5
4291;8273;5
4291;8885;5
4291;10704;5
4293;1301;2
4294;2252;1
4294;13350;1
4294;18581;1
4296;13843;5
4299;2245;1
4299;13859;2
4299;19777;3
4300;2291;5
4300;17307;5
4301;17962;5
4301;18601;5
4303;2798;5
4303;19367;5
4304;3785;4
4304;8063;3
4305;1048;3
4305;4310;4
4306;823;5
4306;7603;1
4307;4453;3
4309;5542;5
4310;11105;5
4310;17227;5
4311;17032;4
4312;5685;1
4312;19367;5
4312;19605;4
4313;9488;3
4313;17849;3
4313;19777;2
4315;10983;1
4316;19362;4
4317;2145;3
4317;3785;3
4318;2708;5
4318;18606;5
4319;10144;5
4319;19299;5
4321;19142;5
4322;3231;1
4322;5588;5
4322;14256;3
4324;1411;1
4324;18483;5
4325;1226;5
4325;5880;2
4325;6487;5
4326;17663;3
4327;3287;5
4328;1539;2
4328;7505;2
4331;16633;1
4332;6454;4
4332;12500;1
4332;12776;1
4332;18380;1
4333;312;1
4333;4979;1
4334;2245;5
4336;15125;5
4339;6139;2
4339;9488;2
4339;11291;2
4339;12861;1
4340;209;2
4340;17260;3
4341;11953;5
4342;6049;5
4342;19006;2
4343;3550;5
4344;12141;1
4345;7381;3
4346;17074;5
4348;2009;5
4348;8063;5
4350;11726;4
4351;11939;1
4354;6002;1
4354;7150;5
4355;2739;3
4356;2111;2
4357;4043;4
4357;7705;1
4357;9784;4
4357;18703;4
4359;245;5
4359;10410;3
4360;2150;4
4360;7884;4
4360;13698;5
4360;17910;1
4361;1086;5
4361;19767;5
4363;11246;1
4363;14254;1
4365;9984;4
4365;19006;4
4366;18275;2
4367;3985;5
4368;4396;2
4368;12727;4
4368;18601;1
4369;33;2
4369;18422;3
4371;3275;1
4371;4490;1
4373;8830;4
4375;6808;3
4375;15635;5
4376;12859;3
4376;15694;4
4376;17522;4
4376;19148;3
4377;3962;1
4378;9362;4
4378;19193;4
4379;3785;3
4379;7171;2
4379;7815;4
4380;4744;3
4380;15503;1
4380;18834;2
4381;14707;1
4382;3844;5
4382;16290;1
4383;733;5
4384;9329;5
4387;7013;1
4387;15557;1
4388;6149;5
4388;7602;5
4389;163;4
4389;755;5
4390;15796;1
4390;18634;2
4391;19919;4
4392;7505;1
4393;1395;5
4393;3250;4
4394;13204;1
4394;18546;1
4395;1872;5
4395;11597;1
4395;18051;4
4396;10935;4
4397;4243;2
4397;8562;2
4398;14660;4
4398;14800;5
4399;14039;2
4399;19777;2
4401;7956;3
4401;15503;2
4402;16230;1
4402;19597;1
4403;7898;5
4405;9344;5
4405;19993;4
4406;19847;3
4407;1142;5
4407;18540;5
4408;16653;5
4409;9425;5
4412;7665;5
4412;11291;5
4412;17295;4
4414;16409;4
4414;17129;5
4415;2033;2
4415;17591;1
4416;3365;4
4418;6516;5
4418;13625;2
4419;3170;5
4419;14875;4
4420;13275;5
4421;289;3
4421;3859;2
4421;12895;4
4422;745;5
4423;4524;2
4424;4400;4
4429;755;5
4431;7420;5
4432;4437;3
4432;7619;5
4432;18894;1
4434;778;4
4434;13649;5
4435;16815;3
4435;19896;2
4436;10144;5
4436;12380;5
4438;5186;5
4440;5232;5
4440;14288;5
4440;19299;5
4440;19670;5
4442;19046;1
4442;19670;1
4445;1815;5
4445;4788;5
4447;15595;4
4447;17074;4
4448;998;3
4448;4841;1
4448;15273;1
4449;4531;1
4450;10766;5
4451;742;5
4451;3492;5
4451;7202;5
4451;13142;1
4451;19169;2
4454;6248;4
4454;10554;3
4456;528;5
4459;3378;1
4460;7706;1
4461;6853;4
4462;2683;1
4463;2263;5
4463;5117;4
4463;5208;5
4464;3774;4
4464;17746;2
4465;16548;5
4465;17355;1
4466;2998;4
4467;12993;5
4469;14039;4
4471;5907;4
4472;16483;5
4472;16894;5
4472;18985;5
4472;19777;3
4474;12713;1
4476;12924;3
4478;345;4
4478;7574;4
4478;8686;4
4479;9416;4
4479;9901;2
4479;17355;4
4481;3962;5
4481;18927;5
4483;4836;5
4483;5861;5
4484;14198;5
4485;12355;1
4485;17426;1
4486;271;4
4487;17032;4
4487;17158;2
4488;3785;5
4488;10135;1
4488;11396;5
4489;623;3
4489;9295;5
4489;14902;4
4490;3225;5
4490;6062;2
4490;7167;5
4490;10780;2
4490;18460;5
4491;66;5
4491;7343;2
4492;18221;3
4493;3491;3
4493;16692;3
4494;358;3
4495;4693;5
4495;10772;5
4497;6292;4
4497;10736;3
4497;18878;3
4498;3236;1
4499;16513;2
4501;4446;5
4502;8063;4
4503;10131;5
4504;1075;2
4504;3517;3
4504;19148;4
4505;18477;3
4506;14766;1
4507;1048;5
4507;2263;5
4507;18403;5
4509;10903;3
4509;14415;4
4510;2150;2
4510;15783;5
4510;17079;2
4511;7075;5
4512;73;4
4512;12331;1
4512;13404;5
4513;19246;2
4514;10266;5
4514;13628;4
4514;17629;5
4514;17648;4
4515;834;1
4515;2726;3
4515;3124;4
4515;8940;3
4516;684;1
4516;4149;5
4516;18971;1
4517;10851;5
4518;2150;5
4518;13056;5
4518;17674;5
4518;17832;3
4519;3844;1
4519;17218;1
4520;12307;5
4522;7779;5
4523;13286;5
4524;413;1
4524;6049;5
4525;1395;1
4525;10642;5
4525;12861;4
4526;5345;5
4526;17410;5
4527;3705;4
4527;19102;4
4527;19299;2
4528;2726;2
4528;6648;4
4529;17441;1
4529;19142;4
4530;3385;3
4531;6337;5
4531;15041;5
4532;1209;1
4532;18937;4
4533;2493;2
4536;7276;5
4537;3785;1
4537;8761;4
4537;9904;1
4538;10773;5
4538;14039;5
4539;4000;3
4540;6337;5
4540;17910;5
4541;3225;5
4542;10454;5
4542;10906;4
4542;14119;5
4542;14956;5
4543;18051;2
4545;1650;4
4545;10141;5
4547;4199;4
4547;5680;4
4548;4502;3
4548;13547;3
4549;3432;5
4549;18626;3
4550;6131;4
4551;10504;5
4552;7497;4
4552;10325;1
4552;13938;5
4552;16578;5
4554;475;2
4554;3624;3
4554;7788;5
4554;19209;5
4556;2150;1
4556;14773;1
4557;8060;4
4557;10678;4
4557;12913;5
4558;18203;4
4559;6687;3
4559;17990;2
4560;4427;2
4560;4807;3
4560;7633;4
4560;17603;3
4562;7167;5
4562;15099;5
4563;3578;3
4563;7322;1
4564;6057;5
4564;14537;5
4565;1728;1
4565;14201;2
4567;32;3
4567;7788;2
4567;10795;3
4568;9781;5
4568;16161;5
4569;4993;3
4569;13554;4
4572;3181;2
4572;8562;5
4573;4825;3
4574;2150;5
4575;321;1
4575;4071;5
4575;7622;5
4576;4379;3
4577;1351;5
4577;6189;1
4578;12709;4
4578;13355;4
4579;9586;2
4579;11103;5
4580;5386;3
4581;7276;1
4581;10532;1
4582;3266;1
4582;17295;2
4584;1461;4
4584;13859;3
4585;8577;2
4585;17029;3
4587;1358;1
4587;5460;1
4588;11397;3
4589;2726;5
4589;5305;3
4589;8613;5
4590;11267;4
4590;17021;1
4591;16972;5
4592;18051;5
4593;1539;4
4593;16736;4
4594;7788;1
4594;15597;1
4594;16569;3
4595;13540;2
4596;17307;3
4597;4459;5
4598;2247;4
4598;4605;3
4598;12709;5
4598;14698;4
4600;6248;5
4600;12859;5
4602;3625;4
4602;7321;5
4603;633;4
4603;7276;1
4604;15028;5
4606;755;5
4608;797;1
4608;2263;5
4608;5117;1
4608;17227;5
4609;271;1
4609;13843;5
4609;17481;4
4610;14056;1
4611;1418;5
4611;7017;5
4612;10773;5
4613;9165;2
4615;3785;3
4615;19006;1
4616;5797;1
4617;920;5
4617;2134;3
4617;10737;5
4618;15512;1
4618;18534;1
4620;271;1
4621;3723;5
4622;2461;1
4622;2648;2
4622;16284;4
4625;15503;5
4626;1418;3
4627;7167;4
4627;11031;5
4629;18290;3
4630;18510;5
4632;17972;1
4633;12188;5
4633;18290;1
4635;13903;5
4635;17947;4
4635;18711;4
4636;5756;4
4637;5880;1
4637;15028;1
4637;16156;5
4638;7751;2
4638;13859;5
4640;3843;5
4640;8436;5
4641;13012;1
4642;422;1
4642;3611;1
4642;9830;1
4642;15813;2
4643;893;3
4645;14032;5
4645;17383;5
4646;19160;3
4647;8367;3
4648;14396;2
4648;16868;2
4648;19971;1
4649;14336;4
4651;345;3
4651;649;4
4651;17227;5
4652;17919;5
4653;19692;5
4654;16909;4
4655;13404;5
4656;17227;5
4657;15988;3
4658;8882;4
4659;5843;5
4659;11393;5
4660;4428;5
4660;7115;5
4660;19362;5
4662;11433;5
4663;2336;4
4663;5601;3
4666;13799;1
4667;271;4
4667;3785;3
4667;5756;3
4668;547;5
4670;2067;5
4671;7505;2
4671;9399;1
4671;19257;3
4672;17307;2
4674;2150;1
4674;2726;1
4676;6877;5
4676;10678;3
4676;13843;4
4676;13859;5
4676;14284;5
4676;16794;2
4677;2729;5
4677;16409;5
4679;9011;5
4679;17085;5
4680;1815;5
4680;3844;5
4680;19310;5
4683;15503;4
4684;6575;5
4684;8406;5
4684;9092;5
4684;17657;5
4685;12248;4
4685;15635;4
4686;3550;1
